Skill,Assignment,Student,Speed,PercentCorrect,MasterySpeed,HintUsage,Complete
I,16,246,14.8659532813,0.8,5,0.2,1
H,17,246,8.3556021937,0.666666666667,6,0.166666666667,1
J,18,246,6.98153019735,0.416666666667,12,0.0,1
A,19,246,12.4069775449,0.6,10,0.2,1
B,20,246,8.82655025,0.5,20,0.1,1
C,21,246,9.59834856614,0.5625,16,0.0625,1
D,22,246,12.3307058116,0.454545454545,11,0.181818181818,1
E,23,246,10.0564661205,0.75,4,0.25,1
F,24,246,13.0280281154,0.52,25,0.04,1
G,25,246,13.2244090737,0.666666666667,9,0.0,1
H,26,246,4.59923742812,1.0,3,0.0,1
I,27,246,11.3045284747,0.538461538462,13,0.153846153846,1
J,28,246,13.8512674815,0.459459459459,37,0.0810810810811,1
A,1,247,16.1656521432,0.555555555556,9,0.111111111111,1
B,2,247,11.5929019955,0.5,34,0.0588235294118,1
C,3,247,13.0881832195,0.379310344828,29,0.0689655172414,1
D,4,247,13.6526447882,0.555555555556,9,0.0,1
B,5,247,10.6002834608,0.55,20,0.05,1
C,6,247,18.2181451701,0.636363636364,11,0.0909090909091,1
E,7,247,9.09315877679,0.625,8,0.125,1
F,8,247,15.0572931025,0.5,16,0.0,1
G,9,247,9.36072432209,1.0,3,0.0,1
H,10,247,10.124427915,0.611111111111,18,0.111111111111,1
I,11,247,12.9587021556,0.416666666667,12,0.0833333333333,1
D,12,247,11.8998924053,0.75,8,0.0,1
F,13,247,16.8389138821,0.307692307692,13,0.0,1
G,14,247,18.8021551671,0.454545454545,11,0.272727272727,1
E,15,247,9.39702636503,0.615384615385,13,0.153846153846,1
H,16,247,11.2458943243,0.393939393939,33,0.030303030303,1
J,17,247,16.0804752538,0.26,50,0.04,0
A,18,247,13.2056923683,0.5,6,0.166666666667,1
B,19,247,9.4633486115,0.8,5,0.0,1
C,20,247,18.5936340231,0.75,4,0.0,1
E,21,247,7.52475984089,0.5625,16,0.0,1
F,22,247,16.890587387,0.409090909091,22,0.0454545454545,1
H,23,247,8.44364085252,0.475,40,0.05,1
I,24,247,9.8035587454,0.533333333333,15,0.0,1
J,25,247,12.6470799581,1.0,3,0.0,1
A,1,248,9.51865635554,1.0,3,0.0,1
B,2,248,14.7670434294,0.75,4,0.25,1
C,3,248,12.4185399488,0.5,8,0.0,1
D,4,248,10.5594727111,0.714285714286,7,0.0,1
C,5,248,15.5410098142,0.625,8,0.0,1
D,6,248,11.8635582823,0.5,18,0.111111111111,1
E,7,248,6.71683415287,0.625,8,0.0,1
F,8,248,15.0523444551,0.5,14,0.0714285714286,1
G,9,248,11.0793924974,0.666666666667,6,0.166666666667,1
H,10,248,5.18937272978,0.666666666667,9,0.0,1
I,11,248,12.8348139213,0.416666666667,12,0.166666666667,1
F,12,248,14.2154523401,0.714285714286,7,0.0,1
G,13,248,14.1722441531,0.6,20,0.1,1
E,14,248,5.52359381372,1.0,3,0.0,1
H,15,248,9.28465675907,0.714285714286,7,0.142857142857,1
J,16,248,17.5853912128,0.428571428571,14,0.142857142857,1
A,17,248,10.8128393697,0.75,4,0.25,1
G,18,248,15.0190871971,0.5,8,0.0,1
I,19,248,8.92103704341,1.0,3,0.0,1
A,1,249,6.20949552576,0.571428571429,14,0.0,1
B,2,249,9.81761845255,0.8,5,0.0,1
C,3,249,12.7520989886,0.615384615385,13,0.0769230769231,1
D,4,249,10.3573309205,0.5,14,0.0,1
B,5,249,5.47786887796,1.0,3,0.0,1
C,6,249,12.424556104,0.285714285714,14,0.0714285714286,1
E,7,249,7.329653133,0.571428571429,21,0.0952380952381,1
F,8,249,13.087749705,0.4375,16,0.0,1
G,9,249,12.9074663756,0.5,6,0.333333333333,1
H,10,249,9.09611890437,0.5,20,0.05,1
I,11,249,10.6203633513,0.35,20,0.1,1
D,12,249,11.8487696051,0.636363636364,11,0.0909090909091,1
F,13,249,12.4035988135,0.4375,16,0.0625,1
G,14,249,10.9122267564,0.6,10,0.1,1
I,15,249,10.420742943,1.0,3,0.0,1
H,16,249,12.7467699738,0.545454545455,11,0.0,1
J,17,249,13.5508108653,0.3,50,0.04,0
A,18,249,10.53743888,0.4,10,0.1,1
F,19,249,7.19583157088,0.75,4,0.0,1
G,20,249,9.47034769998,0.4,15,0.0,1
J,21,249,11.3504804247,0.36,50,0.02,0
A,1,250,15.9245200268,1.0,3,0.0,1
B,2,250,6.56318931786,0.7,10,0.0,1
C,3,250,8.92770362632,1.0,3,0.0,1
D,4,250,10.02188556,0.666666666667,6,0.0,1
B,5,250,6.43714644855,0.6,15,0.0,1
E,6,250,7.95118248634,0.833333333333,6,0.0,1
F,7,250,11.9020777878,0.75,4,0.0,1
G,8,250,8.85318821383,1.0,3,0.0,1
H,9,250,5.78069659247,1.0,3,0.0,1
I,10,250,3.95830859427,1.0,3,0.0,1
D,11,250,13.7915490066,0.75,8,0.0,1
F,12,250,16.252989197,0.538461538462,13,0.0,1
G,13,250,14.2281502039,0.833333333333,6,0.0,1
J,14,250,7.63023959121,1.0,3,0.0,1
F,15,250,15.5035377105,0.833333333333,6,0.0,1
A,1,251,7.45192425506,0.833333333333,6,0.0,1
B,2,251,7.78416222274,0.75,8,0.0,1
C,3,251,14.5293392229,0.714285714286,7,0.142857142857,1
D,4,251,15.2248061092,0.714285714286,7,0.142857142857,1
B,5,251,8.04488564143,0.75,4,0.0,1
D,6,251,9.88203719278,0.666666666667,6,0.0,1
E,7,251,6.69037674155,0.529411764706,17,0.0,1
F,8,251,11.4611250223,0.714285714286,7,0.142857142857,1
G,9,251,11.7390472517,0.714285714286,7,0.0,1
H,10,251,6.58512144204,0.75,4,0.25,1
I,11,251,12.8199192617,0.75,4,0.25,1
E,12,251,9.57635009651,1.0,3,0.0,1
I,13,251,5.79225485889,1.0,3,0.0,1
H,14,251,4.03821947201,0.666666666667,6,0.0,1
J,15,251,19.4277807771,1.0,3,0.0,1
A,16,251,9.36636555508,0.5,14,0.0714285714286,1
B,17,251,4.47281555549,1.0,3,0.0,1
C,18,251,24.9462835405,0.75,4,0.25,1
D,19,251,14.7643125735,0.75,4,0.25,1
E,20,251,10.9516959619,1.0,3,0.0,1
F,21,251,13.4642236012,0.538461538462,13,0.230769230769,1
G,22,251,16.5105353626,0.75,4,0.25,1
A,1,252,9.46235322499,0.6,10,0.0,1
B,2,252,3.64227396907,1.0,3,0.0,1
C,3,252,11.5598552058,0.666666666667,9,0.222222222222,1
D,4,252,10.4434995762,0.428571428571,14,0.142857142857,1
A,5,252,9.05912636401,0.571428571429,7,0.142857142857,1
B,6,252,7.87031336696,0.8,5,0.2,1
C,7,252,8.50187443614,0.666666666667,18,0.0,1
D,8,252,5.72674899806,0.466666666667,15,0.0666666666667,1
E,9,252,7.96894604068,0.75,4,0.25,1
F,10,252,7.53544169302,0.642857142857,14,0.0714285714286,1
G,11,252,8.93305589621,0.75,4,0.0,1
H,12,252,4.98079416117,0.5,16,0.0,1
I,13,252,8.48062893908,1.0,3,0.0,1
F,14,252,8.86217502808,0.555555555556,18,0.166666666667,1
H,15,252,11.8131861,0.625,8,0.125,1
J,16,252,8.48856656391,0.714285714286,7,0.0,1
A,17,252,6.82477723254,0.5,16,0.0625,1
B,18,252,1.53228807486,0.666666666667,9,0.0,1
D,19,252,6.53031806142,0.8,5,0.0,1
F,20,252,12.478265326,0.541666666667,24,0.0416666666667,1
H,21,252,7.39688496209,0.571428571429,7,0.142857142857,1
I,22,252,11.5924165803,1.0,3,0.0,1
J,23,252,7.51408170161,0.470588235294,17,0.0,1
A,1,253,8.65817441099,1.0,3,0.0,1
B,2,253,7.63546912918,0.473684210526,19,0.0,1
C,3,253,18.2377006331,0.833333333333,6,0.166666666667,1
D,4,253,10.2237318155,0.666666666667,6,0.166666666667,1
A,5,253,10.1338476296,0.428571428571,21,0.047619047619,1
B,6,253,2.37096890473,1.0,3,0.0,1
C,7,253,9.17816506985,0.428571428571,7,0.142857142857,1
E,8,253,6.62538874931,1.0,3,0.0,1
F,9,253,8.80526299838,0.545454545455,11,0.0,1
G,10,253,6.87869912656,0.571428571429,7,0.142857142857,1
H,11,253,9.05155946311,0.6,10,0.1,1
I,12,253,6.78109272111,0.833333333333,6,0.0,1
D,13,253,11.2321366088,0.46875,32,0.0625,1
G,14,253,8.79288528712,0.666666666667,6,0.0,1
I,15,253,11.225404559,0.8,5,0.2,1
J,16,253,11.2144722464,0.478260869565,23,0.0434782608696,1
A,17,253,11.840817144,0.5,16,0.0,1
B,18,253,6.11815987344,0.75,4,0.25,1
C,19,253,11.6950844569,0.416666666667,36,0.0555555555556,1
E,20,253,7.96136942286,0.714285714286,7,0.0,1
F,21,253,9.8654258916,0.75,4,0.0,1
G,22,253,10.1411575963,0.666666666667,6,0.166666666667,1
J,23,253,13.3698373695,0.75,4,0.25,1
A,1,254,11.1417918758,0.578947368421,19,0.0,1
B,2,254,9.35356147305,0.75,4,0.0,1
C,3,254,14.4096547357,1.0,3,0.0,1
D,4,254,13.7636445237,0.75,4,0.0,1
A,5,254,8.81680374704,0.666666666667,6,0.0,1
B,6,254,8.42195434369,0.5,8,0.0,1
D,7,254,7.52560253449,0.625,8,0.0,1
E,8,254,9.06885204933,0.8,5,0.0,1
F,9,254,16.4192882818,1.0,3,0.0,1
G,10,254,8.51190965511,0.6,15,0.0,1
H,11,254,11.8948985588,1.0,3,0.0,1
I,12,254,15.5215750546,1.0,3,0.0,1
I,13,254,10.8902522594,0.8,5,0.0,1
H,14,254,7.29153534241,0.636363636364,11,0.0,1
J,15,254,12.5264276386,0.48,50,0.0,0
C,16,254,15.1712264091,0.714285714286,7,0.0,1
E,17,254,10.6833542261,0.75,4,0.0,1
A,1,255,12.0726079589,0.75,4,0.0,1
B,2,255,5.11243010422,1.0,3,0.0,1
C,3,255,14.9134377303,1.0,3,0.0,1
D,4,255,7.88752382811,1.0,3,0.0,1
B,5,255,11.3765507334,0.833333333333,6,0.0,1
C,6,255,15.7706809316,1.0,3,0.0,1
E,7,255,2.25374497606,1.0,3,0.0,1
F,8,255,19.2425123075,0.8,5,0.0,1
G,9,255,11.4994948293,0.714285714286,7,0.0,1
H,10,255,7.04261255906,1.0,3,0.0,1
I,11,255,7.26800743591,1.0,3,0.0,1
F,12,255,4.32689175655,1.0,3,0.0,1
J,13,255,14.7450682358,0.666666666667,9,0.111111111111,1
C,14,255,13.5430915729,0.714285714286,7,0.0,1
H,15,255,5.72258279791,1.0,3,0.0,1
A,1,256,18.8912887899,0.75,4,0.25,1
B,2,256,10.7137134293,0.833333333333,6,0.0,1
C,3,256,15.052252703,0.75,4,0.0,1
D,4,256,11.7897884159,0.571428571429,7,0.142857142857,1
A,5,256,20.7106461465,0.6,5,0.2,1
B,6,256,9.7710639727,1.0,3,0.0,1
C,7,256,12.9240199404,0.625,8,0.25,1
D,8,256,16.5335923291,1.0,3,0.0,1
E,9,256,10.2329124981,0.833333333333,6,0.166666666667,1
F,10,256,16.7700916717,0.565217391304,23,0.0,1
G,11,256,13.397817253,0.583333333333,12,0.0833333333333,1
H,12,256,8.48356780279,0.4,10,0.1,1
I,13,256,14.9923542555,1.0,3,0.0,1
F,14,256,12.9410881064,0.4,15,0.0666666666667,1
G,15,256,8.76548054685,0.416666666667,24,0.0416666666667,1
J,16,256,17.6663188021,0.258064516129,31,0.0967741935484,1
B,17,256,7.96733934065,0.428571428571,14,0.0,1
D,18,256,13.7124280786,0.545454545455,11,0.272727272727,1
F,19,256,15.0514317866,0.333333333333,15,0.133333333333,1
G,20,256,9.66842291363,1.0,3,0.0,1
H,21,256,9.49187202986,0.421052631579,38,0.0263157894737,1
J,22,256,14.9751969162,0.40625,32,0.09375,1
A,1,257,8.80399052631,0.4,50,0.02,0
B,2,257,3.33656420934,0.6,5,0.0,1
C,3,257,11.8275816886,0.428571428571,7,0.285714285714,1
D,4,257,11.9482036577,0.75,4,0.25,1
B,5,257,7.98845671876,0.5,10,0.1,1
D,6,257,10.7769503877,0.475,40,0.075,1
E,7,257,7.91088538137,0.625,8,0.125,1
F,8,257,15.341962136,0.25,16,0.1875,1
G,9,257,8.84572046956,0.6,5,0.4,1
H,10,257,4.3828186558,0.75,4,0.0,1
I,11,257,8.62505800964,0.428571428571,21,0.142857142857,1
F,12,257,8.95109244061,0.357142857143,28,0.0357142857143,1
G,13,257,13.7720226078,0.5,12,0.166666666667,1
E,14,257,7.58908868395,0.833333333333,6,0.166666666667,1
I,15,257,9.98174140608,0.583333333333,12,0.0833333333333,1
H,16,257,4.99733558446,0.7,10,0.1,1
J,17,257,9.69329833181,0.282051282051,39,0.0,1
A,18,257,10.2715814619,0.38,50,0.02,0
B,19,257,6.80702422301,0.48,25,0.0,1
D,20,257,12.4294472738,0.55,20,0.2,1
E,21,257,11.5347506112,0.75,4,0.25,1
F,22,257,11.845326315,0.461538461538,13,0.0769230769231,1
G,23,257,10.9351718257,0.515151515152,33,0.030303030303,1
H,24,257,8.0774260515,0.5625,16,0.125,1
J,25,257,12.4283370391,0.314285714286,35,0.114285714286,1
A,1,258,10.1762382307,0.5,12,0.0,1
B,2,258,8.20905862718,0.8,5,0.2,1
C,3,258,15.1973344323,0.5,12,0.0,1
D,4,258,10.2177817434,0.416666666667,12,0.0,1
A,5,258,11.743345541,1.0,3,0.0,1
B,6,258,5.35495571809,0.636363636364,11,0.0,1
D,7,258,12.0743411243,0.666666666667,21,0.047619047619,1
E,8,258,9.26479540331,0.357142857143,14,0.142857142857,1
F,9,258,14.4758624055,0.375,8,0.125,1
G,10,258,13.3092349191,1.0,3,0.0,1
H,11,258,10.4591354912,0.75,4,0.25,1
I,12,258,9.32176255336,0.75,4,0.25,1
E,13,258,9.39484787704,1.0,3,0.0,1
J,14,258,13.4450764054,0.358974358974,39,0.0,1
B,15,258,8.59456279199,0.75,4,0.0,1
C,16,258,16.0110220244,0.583333333333,12,0.0833333333333,1
E,17,258,9.89625935514,1.0,3,0.0,1
G,18,258,12.857971523,0.473684210526,19,0.0526315789474,1
H,19,258,5.29656045472,0.714285714286,7,0.0,1
A,1,259,8.82375617912,1.0,3,0.0,1
B,2,259,7.55996019595,1.0,3,0.0,1
C,3,259,16.6132307797,0.6,5,0.0,1
D,4,259,11.785990445,0.75,4,0.0,1
C,5,259,15.3209981688,0.7,10,0.1,1
D,6,259,11.1934412195,1.0,3,0.0,1
E,7,259,9.43445905736,0.666666666667,6,0.166666666667,1
F,8,259,14.276370281,0.555555555556,18,0.0555555555556,1
G,9,259,11.8466022628,0.555555555556,18,0.166666666667,1
H,10,259,15.3125911209,0.444444444444,9,0.222222222222,1
I,11,259,9.86980135832,0.5,6,0.0,1
D,12,259,13.1259595826,0.5625,16,0.0625,1
G,13,259,11.333596623,0.75,4,0.25,1
E,14,259,11.5960122503,1.0,3,0.0,1
J,15,259,16.0555650938,0.4,20,0.05,1
B,16,259,10.6304446232,0.692307692308,13,0.0,1
E,17,259,10.4336932765,0.571428571429,14,0.0714285714286,1
J,18,259,14.7447708486,1.0,3,0.0,1
A,1,260,4.33581443104,1.0,3,0.0,1
B,2,260,6.62813818641,0.625,8,0.125,1
C,3,260,9.49745665659,0.416666666667,12,0.0833333333333,1
D,4,260,7.18101121067,0.371428571429,35,0.0,1
A,5,260,8.71105962133,0.636363636364,11,0.0909090909091,1
B,6,260,7.42059054321,0.75,4,0.25,1
C,7,260,8.78741523703,0.461538461538,13,0.0,1
E,8,260,5.52502154756,1.0,3,0.0,1
F,9,260,13.7274691042,0.416666666667,12,0.0833333333333,1
G,10,260,9.32876346713,0.666666666667,12,0.0833333333333,1
H,11,260,5.1976538786,0.333333333333,15,0.0666666666667,1
I,12,260,5.06756303776,0.6,5,0.0,1
D,13,260,5.7184039246,0.666666666667,6,0.166666666667,1
G,14,260,6.9672909662,0.51724137931,29,0.0,1
J,15,260,8.61086796615,0.4,30,0.1,1
A,16,260,6.85215988319,1.0,3,0.0,1
H,17,260,7.25659188712,1.0,3,0.0,1
I,18,260,8.27990343084,0.75,4,0.0,1
J,19,260,10.0025511178,0.4,50,0.08,0
A,1,261,10.4334651658,0.571428571429,7,0.142857142857,1
B,2,261,15.3769359211,1.0,3,0.0,1
C,3,261,17.6023659154,1.0,3,0.0,1
D,4,261,10.9574158125,0.5,8,0.0,1
A,5,261,8.86837282678,0.75,8,0.0,1
B,6,261,7.02453036635,0.714285714286,7,0.0,1
C,7,261,12.1995987521,0.75,4,0.0,1
E,8,261,5.73063961704,0.5,14,0.0714285714286,1
F,9,261,10.2089654555,0.6,10,0.1,1
G,10,261,6.75291256148,0.466666666667,15,0.0,1
H,11,261,8.3781710719,0.8,5,0.0,1
I,12,261,9.00325567464,0.538461538462,13,0.0,1
D,13,261,7.00924552615,0.666666666667,6,0.0,1
F,14,261,9.05683359055,0.5,10,0.0,1
H,15,261,3.19372360207,1.0,3,0.0,1
J,16,261,11.8042059284,0.666666666667,6,0.0,1
C,17,261,10.0170041389,0.4375,16,0.0,1
D,18,261,3.1264176124,1.0,3,0.0,1
G,19,261,7.89265346479,0.6,5,0.0,1
H,20,261,9.86038270618,1.0,3,0.0,1
J,21,261,11.7457255436,0.351351351351,37,0.0,1
A,1,262,9.82667610276,0.642857142857,14,0.0,1
B,2,262,4.49532808896,0.75,4,0.0,1
C,3,262,13.8787391619,1.0,3,0.0,1
D,4,262,3.62540173078,0.75,4,0.0,1
A,5,262,5.5718781671,0.8,5,0.0,1
B,6,262,8.45541754014,0.571428571429,7,0.0,1
E,7,262,7.22277053019,0.8,5,0.0,1
F,8,262,9.3284849762,0.8,5,0.0,1
G,9,262,4.08988821127,0.666666666667,9,0.0,1
H,10,262,9.00058691041,1.0,3,0.0,1
I,11,262,7.99188674491,0.75,8,0.0,1
G,12,262,8.93078845345,0.75,4,0.0,1
H,13,262,7.99193648524,1.0,3,0.0,1
J,14,262,17.5145029084,0.75,4,0.25,1
C,15,262,2.51636035406,1.0,3,0.0,1
I,16,262,2.43039834953,0.8,5,0.0,1
A,1,263,9.09042842139,1.0,3,0.0,1
B,2,263,1.89064604826,1.0,3,0.0,1
C,3,263,10.1504952352,0.8,5,0.0,1
D,4,263,5.45226757168,1.0,3,0.0,1
E,5,263,7.97496764305,1.0,3,0.0,1
F,6,263,6.72707468883,1.0,3,0.0,1
G,7,263,7.43190362027,0.571428571429,7,0.0,1
H,8,263,2.05920095518,0.8,5,0.0,1
I,9,263,4.94572837164,0.714285714286,7,0.0,1
D,10,263,6.796377488,0.714285714286,7,0.0,1
G,11,263,5.71981524295,0.75,4,0.0,1
J,12,263,12.6896901959,1.0,3,0.0,1
J,13,263,5.46361733925,1.0,3,0.0,1
A,1,264,9.52998545928,0.75,4,0.0,1
B,2,264,8.97458254053,0.42,50,0.04,0
C,3,264,15.1846928733,0.461538461538,13,0.153846153846,1
D,4,264,13.6260541748,0.487179487179,39,0.025641025641,1
A,5,264,6.62891011006,0.538461538462,13,0.153846153846,1
B,6,264,10.1573970931,0.75,4,0.25,1
C,7,264,13.7738350443,0.36,25,0.0,1
D,8,264,14.1782228977,1.0,3,0.0,1
E,9,264,7.95919303519,0.444444444444,9,0.111111111111,1
F,10,264,12.7021716779,0.470588235294,17,0.0588235294118,1
G,11,264,11.8332455714,0.5,6,0.333333333333,1
H,12,264,1.38530328127,1.0,3,0.0,1
I,13,264,12.1139897657,0.466666666667,15,0.133333333333,1
D,14,264,9.81972898252,0.5,10,0.2,1
F,15,264,14.035067739,0.434782608696,23,0.0,1
E,16,264,7.4292759811,0.4375,16,0.1875,1
I,17,264,18.6158090077,0.75,4,0.25,1
J,18,264,12.5767643433,0.352941176471,34,0.0588235294118,1
A,19,264,11.0799811766,0.6,5,0.4,1
B,20,264,8.29861490423,0.545454545455,11,0.181818181818,1
C,21,264,13.3035283499,0.363636363636,22,0.0909090909091,1
D,22,264,10.1476988572,0.8,5,0.2,1
F,23,264,7.83868111923,1.0,3,0.0,1
G,24,264,10.6828904665,0.6,5,0.4,1
H,25,264,8.09111256417,0.666666666667,6,0.166666666667,1
I,26,264,8.19315485418,1.0,3,0.0,1
J,27,264,14.2996993213,0.533333333333,15,0.0,1
A,1,265,13.428597025,1.0,3,0.0,1
B,2,265,4.19047369527,0.75,4,0.0,1
C,3,265,10.1855611849,1.0,3,0.0,1
D,4,265,9.40910708825,1.0,3,0.0,1
B,5,265,7.70241116944,0.538461538462,13,0.0769230769231,1
E,6,265,6.97051515568,0.666666666667,6,0.166666666667,1
F,7,265,12.372040327,0.75,4,0.25,1
G,8,265,14.7300062571,0.714285714286,7,0.142857142857,1
H,9,265,4.93624066517,0.777777777778,9,0.0,1
I,10,265,13.7025971971,0.75,4,0.0,1
D,11,265,12.4928710005,0.833333333333,6,0.166666666667,1
F,12,265,11.3985475961,0.8,5,0.0,1
H,13,265,6.01132275187,1.0,3,0.0,1
J,14,265,15.6518238058,0.555555555556,9,0.111111111111,1
A,15,265,10.2475016965,0.4,10,0.0,1
B,16,265,4.8423446731,0.75,4,0.0,1
F,17,265,13.5267619414,0.714285714286,7,0.0,1
H,18,265,7.60439571265,0.588235294118,17,0.0,1
J,19,265,5.23741665181,0.75,4,0.0,1
A,1,266,7.6812426206,0.545454545455,11,0.0909090909091,1
B,2,266,7.6084878766,0.714285714286,7,0.0,1
C,3,266,15.1543372682,0.473684210526,19,0.157894736842,1
D,4,266,14.4220988857,1.0,3,0.0,1
A,5,266,9.85966705645,1.0,3,0.0,1
C,6,266,7.98952060356,0.571428571429,7,0.0,1
E,7,266,6.84634124071,0.833333333333,6,0.0,1
F,8,266,11.6561882469,1.0,3,0.0,1
G,9,266,7.31493615393,0.538461538462,13,0.0,1
H,10,266,4.35142411788,0.8,5,0.0,1
I,11,266,4.76011219585,1.0,3,0.0,1
F,12,266,12.3966866958,0.533333333333,15,0.0,1
G,13,266,10.552645809,0.75,4,0.0,1
J,14,266,11.1018404936,0.434782608696,23,0.0,1
A,15,266,6.12400498523,0.75,4,0.0,1
B,16,266,4.89007996674,0.75,4,0.25,1
A,1,267,7.96684781246,0.666666666667,6,0.0,1
B,2,267,2.28806693458,0.75,4,0.0,1
C,3,267,8.8428157952,0.666666666667,9,0.0,1
D,4,267,10.7294268541,0.636363636364,11,0.0,1
C,5,267,16.0594217086,1.0,3,0.0,1
E,6,267,4.32665277972,0.833333333333,6,0.0,1
F,7,267,9.23398067117,0.666666666667,9,0.0,1
G,8,267,6.06572944014,1.0,3,0.0,1
H,9,267,6.74590205328,1.0,3,0.0,1
I,10,267,6.57103930899,1.0,3,0.0,1
E,11,267,6.58047630441,0.625,8,0.0,1
J,12,267,12.3140399832,0.75,8,0.125,1
F,13,267,5.99663892581,0.625,8,0.0,1
H,14,267,13.303324358,1.0,3,0.0,1
A,1,268,14.3856879036,0.75,4,0.0,1
B,2,268,10.6102393964,0.75,4,0.25,1
C,3,268,10.2584378848,1.0,3,0.0,1
D,4,268,7.99809406257,1.0,3,0.0,1
C,5,268,18.2285776259,1.0,3,0.0,1
E,6,268,7.4587607266,1.0,3,0.0,1
F,7,268,11.4833175973,0.6,5,0.0,1
G,8,268,8.82109013816,0.6,10,0.0,1
H,9,268,5.020933006,1.0,3,0.0,1
I,10,268,12.8267247515,0.714285714286,7,0.142857142857,1
F,11,268,16.6336036844,1.0,3,0.0,1
I,12,268,10.5902433351,1.0,3,0.0,1
J,13,268,19.7406675862,1.0,3,0.0,1
I,14,268,20.0669239741,1.0,3,0.0,1
A,1,269,8.72548238009,0.323529411765,34,0.0294117647059,1
B,2,269,8.88369128605,0.6,5,0.2,1
C,3,269,10.2735555923,0.380952380952,21,0.047619047619,1
D,4,269,13.1672707601,0.6,5,0.2,1
A,5,269,9.42263035439,0.5,6,0.0,1
B,6,269,5.96333478891,0.5,10,0.0,1
C,7,269,7.48197241845,0.4,30,0.0333333333333,1
D,8,269,5.27607650362,0.8,5,0.0,1
E,9,269,4.22494288487,0.571428571429,7,0.0,1
F,10,269,9.9676203254,0.333333333333,33,0.030303030303,1
G,11,269,8.93909527635,0.34693877551,49,0.0204081632653,1
H,12,269,6.57669579896,0.459459459459,37,0.0810810810811,1
I,13,269,10.0075918607,0.388888888889,18,0.0555555555556,1
D,14,269,9.69321340567,0.666666666667,9,0.111111111111,1
G,15,269,8.99820383139,0.533333333333,15,0.0666666666667,1
E,16,269,10.5373051687,0.5,16,0.25,1
I,17,269,8.81166528519,0.625,8,0.0,1
H,18,269,7.97902172694,0.526315789474,19,0.157894736842,1
J,19,269,10.2215426455,1.0,3,0.0,1
A,20,269,9.77738434689,0.307692307692,39,0.0769230769231,1
D,21,269,8.02843271536,0.421052631579,19,0.0526315789474,1
E,22,269,6.21496405715,0.4,10,0.0,1
F,23,269,10.5248244874,0.2,50,0.06,0
G,24,269,9.55521741226,0.384615384615,26,0.0769230769231,1
H,25,269,6.29004464752,0.44,50,0.0,0
I,26,269,8.1467549603,0.5,18,0.0555555555556,1
J,27,269,10.3302867919,0.351351351351,37,0.0540540540541,1
A,1,270,15.0323328715,0.8,5,0.0,1
B,2,270,18.4335377539,0.6,5,0.2,1
C,3,270,14.0163132557,0.75,4,0.25,1
D,4,270,10.5877621683,1.0,3,0.0,1
A,5,270,5.86097679688,1.0,3,0.0,1
C,6,270,12.1861612233,1.0,3,0.0,1
D,7,270,6.90770907617,0.75,4,0.0,1
E,8,270,14.2990089163,1.0,3,0.0,1
F,9,270,12.9311703254,1.0,3,0.0,1
G,10,270,15.1269951536,0.428571428571,7,0.0,1
H,11,270,10.8658864495,0.714285714286,7,0.142857142857,1
I,12,270,12.2596365468,0.75,4,0.0,1
I,13,270,11.7942518539,0.75,4,0.25,1
H,14,270,10.7345748863,0.75,4,0.25,1
J,15,270,14.2080800274,0.625,8,0.125,1
A,16,270,8.23643497147,0.666666666667,6,0.166666666667,1
B,17,270,9.86873940034,0.727272727273,11,0.0909090909091,1
C,18,270,5.61576004428,0.714285714286,7,0.0,1
D,19,270,8.69339872572,0.714285714286,7,0.0,1
E,20,270,8.55790330442,0.5,10,0.2,1
G,21,270,12.3275746292,0.4,10,0.0,1
H,22,270,10.140094039,0.75,8,0.0,1
A,1,271,9.27629599895,0.833333333333,6,0.0,1
B,2,271,8.0730891362,0.625,8,0.0,1
C,3,271,13.6793315541,0.666666666667,6,0.0,1
D,4,271,11.4539599402,1.0,3,0.0,1
A,5,271,7.09542763965,0.75,4,0.0,1
E,6,271,10.327292543,0.75,4,0.0,1
F,7,271,11.7070516135,0.588235294118,17,0.0,1
G,8,271,12.0951444226,1.0,3,0.0,1
H,9,271,6.93914588624,0.666666666667,9,0.0,1
I,10,271,9.45578357539,0.636363636364,11,0.0,1
D,11,271,6.1077609185,1.0,3,0.0,1
F,12,271,3.6998074016,0.75,4,0.0,1
E,13,271,2.00578728173,1.0,3,0.0,1
I,14,271,3.57261343729,1.0,3,0.0,1
J,15,271,12.3981137748,0.5,8,0.0,1
C,16,271,19.3675531126,1.0,3,0.0,1
G,17,271,6.00122450163,1.0,3,0.0,1
I,18,271,9.20900379576,1.0,3,0.0,1
J,19,271,14.7824514083,0.625,8,0.0,1
A,1,272,11.4154478312,0.75,4,0.0,1
B,2,272,7.33211251132,1.0,3,0.0,1
C,3,272,13.5925051544,1.0,3,0.0,1
D,4,272,5.45373137599,1.0,3,0.0,1
E,5,272,7.3755958182,0.625,8,0.0,1
F,6,272,19.4946751334,1.0,3,0.0,1
G,7,272,10.0518158049,1.0,3,0.0,1
H,8,272,6.79494541849,0.8,5,0.0,1
I,9,272,6.71393281174,0.6,5,0.0,1
E,10,272,7.40386528154,1.0,3,0.0,1
J,11,272,6.69430445834,0.777777777778,9,0.0,1
C,12,272,8.56506449382,1.0,3,0.0,1
G,13,272,5.61702073074,0.571428571429,7,0.0,1
I,14,272,5.02430799246,1.0,3,0.0,1
J,15,272,10.8271011538,0.7,10,0.0,1
